Year_x,Laureate_Id_x,Firstname,Lastname,Category_x,Prize_Share_x,Motivation_x,Year_y,Laureate_Id_y,Category_y,Prize_Share_y,Motivation_y
2002,756,John B.,Fenn,chemistry,4,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",2002,756,chemistry,4,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules"""
2002,760,Vernon L.,Smith,economics,2,"""for having established laboratory experiments as a tool in empirical economic analysis especially in the study of alternative market mechanisms""",2002,760,economics,2,"""for having established laboratory experiments as a tool in empirical economic analysis especially in the study of alternative market mechanisms"""
2002,754,Masatoshi,Koshiba,physics,4,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos""",2002,754,physics,4,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos"""
2002,753,Raymond,Davis Jr.,physics,4,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos""",2002,753,physics,4,"""for pioneering contributions to astrophysics in particular for the detection of cosmic neutrinos"""
2002,752,John E.,Sulston,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",2002,752,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'"""
2002,751,H. Robert,Horvitz,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",2002,751,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'"""
2002,750,Sydney,Brenner,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",2002,750,medicine,3,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'"""
2002,755,Riccardo,Giacconi,physics,2,"""for pioneering contributions to astrophysics which have led to the discovery of cosmic X-ray sources""",2002,755,physics,2,"""for pioneering contributions to astrophysics which have led to the discovery of cosmic X-ray sources"""
2003,773,Shirin,Ebadi,peace,1,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children""",2003,773,peace,1,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children"""
2003,772,Clive W.J.,Granger,economics,2,"""for methods of analyzing economic time series with common trends (cointegration)""",2003,772,economics,2,"""for methods of analyzing economic time series with common trends (cointegration)"""
2003,771,Robert F.,Engle III,economics,2,"""for methods of analyzing economic time series with time-varying volatility (ARCH)""",2003,771,economics,2,"""for methods of analyzing economic time series with time-varying volatility (ARCH)"""
2003,770,Roderick,MacKinnon,chemistry,2,"""for structural and mechanistic studies of ion channels""",2003,770,chemistry,2,"""for structural and mechanistic studies of ion channels"""
2003,769,Peter,Agre,chemistry,2,"""for the discovery of water channels""",2003,769,chemistry,2,"""for the discovery of water channels"""
2003,768,Anthony J.,Leggett,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids""",2003,768,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
2003,767,Vitaly L.,Ginzburg,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids""",2003,767,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
2003,765,Sir Peter,Mansfield,medicine,2,"""for their discoveries concerning magnetic resonance imaging""",2003,765,medicine,2,"""for their discoveries concerning magnetic resonance imaging"""
2003,764,Paul C.,Lauterbur,medicine,2,"""for their discoveries concerning magnetic resonance imaging""",2003,764,medicine,2,"""for their discoveries concerning magnetic resonance imaging"""
2003,763,J. M.,Coetzee,literature,1,"""who in innumerable guises portrays the surprising involvement of the outsider""",2003,763,literature,1,"""who in innumerable guises portrays the surprising involvement of the outsider"""
2003,766,Alexei,Abrikosov,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids""",2003,766,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
2004,787,Edward C.,Prescott,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",2004,787,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
2004,781,Irwin,Rose,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation""",2004,781,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
2004,786,Finn E.,Kydland,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",2004,786,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
2004,783,Wangari,Maathai,peace,1,"""for her contribution to sustainable development democracy and peace""",2004,783,peace,1,"""for her contribution to sustainable development democracy and peace"""
2004,782,Elfriede,Jelinek,literature,1,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power""",2004,782,literature,1,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power"""
2004,780,Avram,Hershko,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation""",2004,780,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
2004,776,David J.,Gross,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",2004,776,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
2004,778,Frank,Wilczek,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",2004,778,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
2004,777,H. David,Politzer,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",2004,777,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
2004,775,Linda B.,Buck,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system""",2004,775,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
2004,774,Richard,Axel,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system""",2004,774,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
2004,779,Aaron,Ciechanover,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation""",2004,779,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
2005,801,Harold,Pinter,literature,1,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",2005,801,literature,1,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms"""
2005,800,Thomas C.,Schelling,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",2005,800,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
2005,798,Mohamed,ElBaradei,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",2005,798,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
2005,797,International Atomic Energy Agency,,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",2005,797,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
2005,796,Richard R.,Schrock,chemistry,3,"""for the development of the metathesis method in organic synthesis""",2005,796,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
2005,795,Robert H.,Grubbs,chemistry,3,"""for the development of the metathesis method in organic synthesis""",2005,795,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
2005,799,Robert J.,Aumann,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",2005,799,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
2005,793,Theodor W.,Hänsch,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",2005,793,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
2005,792,John L.,Hall,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",2005,792,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
2005,791,Roy J.,Glauber,physics,2,"""for his contribution to the quantum theory of optical coherence""",2005,791,physics,2,"""for his contribution to the quantum theory of optical coherence"""
2005,790,J. Robin,Warren,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",2005,790,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
2005,789,Barry J.,Marshall,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",2005,789,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
2005,794,Yves,Chauvin,chemistry,3,"""for the development of the metathesis method in organic synthesis""",2005,794,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
2006,810,Grameen Bank,,peace,2,"""for their efforts to create economic and social development from below""",2006,810,peace,2,"""for their efforts to create economic and social development from below"""
2006,809,Muhammad,Yunus,peace,2,"""for their efforts to create economic and social development from below""",2006,809,peace,2,"""for their efforts to create economic and social development from below"""
2006,808,Orhan,Pamuk,literature,1,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",2006,808,literature,1,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures"""
2006,807,Edmund S.,Phelps,economics,1,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",2006,807,economics,1,"""for his analysis of intertemporal tradeoffs in macroeconomic policy"""
2006,806,Roger D.,Kornberg,chemistry,1,"""for his studies of the molecular basis of eukaryotic transcription""",2006,806,chemistry,1,"""for his studies of the molecular basis of eukaryotic transcription"""
2006,805,George F.,Smoot,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",2006,805,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
2006,803,Craig C.,Mello,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",2006,803,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
2006,802,Andrew Z.,Fire,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",2006,802,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
2006,804,John C.,Mather,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",2006,804,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
2007,822,Roger B.,Myerson,economics,3,"""for having laid the foundations of mechanism design theory""",2007,822,economics,3,"""for having laid the foundations of mechanism design theory"""
2007,821,Eric S.,Maskin,economics,3,"""for having laid the foundations of mechanism design theory""",2007,821,economics,3,"""for having laid the foundations of mechanism design theory"""
2007,820,Leonid,Hurwicz,economics,3,"""for having laid the foundations of mechanism design theory""",2007,820,economics,3,"""for having laid the foundations of mechanism design theory"""
2007,819,Al,Gore,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",2007,819,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change"""
2007,818,Intergovernmental Panel on Climate Change,,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",2007,818,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change"""
2007,816,Gerhard,Ertl,chemistry,1,"""for his studies of chemical processes on solid surfaces""",2007,816,chemistry,1,"""for his studies of chemical processes on solid surfaces"""
2007,817,Doris,Lessing,literature,1,"""that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny""",2007,817,literature,1,"""that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny"""
2007,814,Albert,Fert,physics,2,"""for the discovery of Giant Magnetoresistance""",2007,814,physics,2,"""for the discovery of Giant Magnetoresistance"""
2007,813,Oliver,Smithies,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",2007,813,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
2007,812,Sir Martin J.,Evans,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",2007,812,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
2007,811,Mario R.,Capecchi,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",2007,811,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
2007,815,Peter,Grünberg,physics,2,"""for the discovery of Giant Magnetoresistance""",2007,815,physics,2,"""for the discovery of Giant Magnetoresistance"""
2008,833,Martti,Ahtisaari,peace,1,"""for his important efforts on several continents and over more than three decades to resolve international conflicts""",2008,833,peace,1,"""for his important efforts on several continents and over more than three decades to resolve international conflicts"""
2008,832,Jean-Marie Gustave,Le Clézio,literature,1,"""author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization""",2008,832,literature,1,"""author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization"""
2008,831,Roger Y.,Tsien,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",2008,831,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
2008,830,Martin,Chalfie,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",2008,830,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
2008,829,Osamu,Shimomura,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP""",2008,829,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
2008,828,Toshihide,Maskawa,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",2008,828,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature"""
2008,834,Paul,Krugman,economics,1,"""for his analysis of trade patterns and location of economic activity""",2008,834,economics,1,"""for his analysis of trade patterns and location of economic activity"""
2008,826,Yoichiro,Nambu,physics,2,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",2008,826,physics,2,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics"""
2008,825,Luc,Montagnier,medicine,4,"""for their discovery of human immunodeficiency virus""",2008,825,medicine,4,"""for their discovery of human immunodeficiency virus"""
2008,824,Françoise,Barré-Sinoussi,medicine,4,"""for their discovery of human immunodeficiency virus""",2008,824,medicine,4,"""for their discovery of human immunodeficiency virus"""
2008,823,Harald,zur Hausen,medicine,2,"""for his discovery of human papilloma viruses causing cervical cancer""",2008,823,medicine,2,"""for his discovery of human papilloma viruses causing cervical cancer"""
2008,827,Makoto,Kobayashi,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",2008,827,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature"""
2009,847,Oliver E.,Williamson,economics,2,"""for his analysis of economic governance especially the boundaries of the firm""",2009,847,economics,2,"""for his analysis of economic governance especially the boundaries of the firm"""
2009,846,Elinor,Ostrom,economics,2,"""for her analysis of economic governance especially the commons""",2009,846,economics,2,"""for her analysis of economic governance especially the commons"""
2009,845,Barack,Obama,peace,1,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",2009,845,peace,1,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples"""
2009,844,Herta,Müller,literature,1,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed""",2009,844,literature,1,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed"""
2009,843,Ada E.,Yonath,chemistry,3,"""for studies of the structure and function of the ribosome""",2009,843,chemistry,3,"""for studies of the structure and function of the ribosome"""
2009,842,Thomas A.,Steitz,chemistry,3,"""for studies of the structure and function of the ribosome""",2009,842,chemistry,3,"""for studies of the structure and function of the ribosome"""
2009,841,Venkatraman,Ramakrishnan,chemistry,3,"""for studies of the structure and function of the ribosome""",2009,841,chemistry,3,"""for studies of the structure and function of the ribosome"""
2009,840,George E.,Smith,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",2009,840,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor"""
2009,838,Charles K.,Kao,physics,2,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",2009,838,physics,2,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication"""
2009,837,Jack W.,Szostak,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",2009,837,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
2009,836,Carol W.,Greider,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",2009,836,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
2009,835,Elizabeth H.,Blackburn,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",2009,835,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
2009,839,Willard S.,Boyle,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",2009,839,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor"""
2010,857,Dale T.,Mortensen,economics,3,"""for their analysis of markets with search frictions""",2010,857,economics,3,"""for their analysis of markets with search frictions"""
2010,854,Mario,Vargas Llosa,literature,1,"""for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat""",2010,854,literature,1,"""for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat"""
2010,858,Christopher A.,Pissarides,economics,3,"""for their analysis of markets with search frictions""",2010,858,economics,3,"""for their analysis of markets with search frictions"""
2010,855,Xiaobo,Liu,peace,1,"""for his long and non-violent struggle for fundamental human rights in China""",2010,855,peace,1,"""for his long and non-violent struggle for fundamental human rights in China"""
2010,853,Akira,Suzuki,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",2010,853,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
2010,856,Peter A.,Diamond,economics,3,"""for their analysis of markets with search frictions""",2010,856,economics,3,"""for their analysis of markets with search frictions"""
2010,851,Richard F.,Heck,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",2010,851,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
2010,850,Konstantin,Novoselov,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene""",2010,850,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene"""
2010,849,Andre,Geim,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene""",2010,849,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene"""
2010,848,Robert G.,Edwards,medicine,1,"""for the development of in vitro fertilization""",2010,848,medicine,1,"""for the development of in vitro fertilization"""
2010,852,Ei-ichi,Negishi,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis""",2010,852,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
2011,873,Christopher A.,Sims,economics,2,"""for their empirical research on cause and effect in the macroeconomy""",2011,873,economics,2,"""for their empirical research on cause and effect in the macroeconomy"""
2011,871,Tawakkol,Karman,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",2011,871,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
2011,870,Leymah,Gbowee,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",2011,870,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
2011,869,Ellen,Johnson Sirleaf,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",2011,869,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
2011,868,Tomas,Tranströmer,literature,1,"""because through his condensed translucent images he gives us fresh access to reality""",2011,868,literature,1,"""because through his condensed translucent images he gives us fresh access to reality"""
2011,867,Dan,Shechtman,chemistry,1,"""for the discovery of quasicrystals""",2011,867,chemistry,1,"""for the discovery of quasicrystals"""
2011,872,Thomas J.,Sargent,economics,2,"""for their empirical research on cause and effect in the macroeconomy""",2011,872,economics,2,"""for their empirical research on cause and effect in the macroeconomy"""
2011,865,Brian P.,Schmidt,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",2011,865,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
2011,864,Saul,Perlmutter,physics,2,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",2011,864,physics,2,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
2011,863,Ralph M.,Steinman,medicine,2,"""for his discovery of the dendritic cell and its role in adaptive immunity""",2011,863,medicine,2,"""for his discovery of the dendritic cell and its role in adaptive immunity"""
2011,862,Jules A.,Hoffmann,medicine,4,"""for their discoveries concerning the activation of innate immunity""",2011,862,medicine,4,"""for their discoveries concerning the activation of innate immunity"""
2011,861,Bruce A.,Beutler,medicine,4,"""for their discoveries concerning the activation of innate immunity""",2011,861,medicine,4,"""for their discoveries concerning the activation of innate immunity"""
2011,866,Adam G.,Riess,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",2011,866,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
2012,883,Lloyd S.,Shapley,economics,2,"""for the theory of stable allocations and the practice of market design""",2012,883,economics,2,"""for the theory of stable allocations and the practice of market design"""
2012,882,Alvin E.,Roth,economics,2,"""for the theory of stable allocations and the practice of market design""",2012,882,economics,2,"""for the theory of stable allocations and the practice of market design"""
2012,881,European Union,,peace,1,"""for over six decades contributed to the advancement of peace and reconciliation democracy and human rights in Europe""",2012,881,peace,1,"""for over six decades contributed to the advancement of peace and reconciliation democracy and human rights in Europe"""
2012,880,Mo,Yan,literature,1,"""who with hallucinatory realism merges folk tales history and the contemporary""",2012,880,literature,1,"""who with hallucinatory realism merges folk tales history and the contemporary"""
2012,879,Brian,Kobilka,chemistry,2,"""for studies of G-protein-coupled receptors""",2012,879,chemistry,2,"""for studies of G-protein-coupled receptors"""
2012,878,Robert J.,Lefkowitz,chemistry,2,"""for studies of G-protein-coupled receptors""",2012,878,chemistry,2,"""for studies of G-protein-coupled receptors"""
2012,876,Serge,Haroche,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",2012,876,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems"""
2012,875,Shinya,Yamanaka,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",2012,875,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent"""
2012,874,Sir John B.,Gurdon,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",2012,874,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent"""
2012,877,David J.,Wineland,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",2012,877,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems"""
2013,896,Robert J.,Shiller,economics,3,"""for their empirical analysis of asset prices""",2013,896,economics,3,"""for their empirical analysis of asset prices"""
2013,891,Arieh,Warshel,chemistry,3,"""for the development of multiscale models for complex chemical systems""",2013,891,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
2013,895,Lars Peter,Hansen,economics,3,"""for their empirical analysis of asset prices""",2013,895,economics,3,"""for their empirical analysis of asset prices"""
2013,894,Eugene F.,Fama,economics,3,"""for their empirical analysis of asset prices""",2013,894,economics,3,"""for their empirical analysis of asset prices"""
2013,893,Organisation for the Prohibition of Chemical Weapons,,peace,1,"""for its extensive efforts to eliminate chemical weapons""",2013,893,peace,1,"""for its extensive efforts to eliminate chemical weapons"""
2013,892,Alice,Munro,literature,1,"""master of the contemporary short story""",2013,892,literature,1,"""master of the contemporary short story"""
2013,890,Michael,Levitt,chemistry,3,"""for the development of multiscale models for complex chemical systems""",2013,890,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
2013,889,Martin,Karplus,chemistry,3,"""for the development of multiscale models for complex chemical systems""",2013,889,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
2013,888,Peter,Higgs,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",2013,888,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider"""
2013,887,François,Englert,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",2013,887,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider"""
2013,886,Thomas C.,Südhof,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",2013,886,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
2013,885,Randy W.,Schekman,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",2013,885,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
2013,884,James E.,Rothman,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",2013,884,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
2014,915,Jean,Tirole,economics,1,"""for his analysis of market power and regulation""",2014,915,economics,1,"""for his analysis of market power and regulation"""
2014,914,Malala,Yousafzai,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education""",2014,914,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education"""
2014,912,Patrick,Modiano,literature,1,"""for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation""",2014,912,literature,1,"""for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation"""
2014,911,William E.,Moerner,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",2014,911,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
2014,910,Stefan W.,Hell,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",2014,910,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
2014,909,Eric,Betzig,chemistry,3,"""for the development of super-resolved fluorescence microscopy""",2014,909,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
2014,913,Kailash,Satyarthi,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education""",2014,913,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education"""
2014,907,Hiroshi,Amano,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",2014,907,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
2014,906,Isamu,Akasaki,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",2014,906,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
2014,905,Edvard I.,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",2014,905,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain"""
2014,904,May-Britt,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",2014,904,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain"""
2014,903,John,O'Keefe,medicine,2,"""for their discoveries of cells that constitute a positioning system in the brain""",2014,903,medicine,2,"""for their discoveries of cells that constitute a positioning system in the brain"""
